list,experimental_list,block,item_order,item_id,Condition,block_within_speaker,name,image,guise,topic,sentence,question,Answer,audio,trial_type,audio_question,audio_answer,audio_alt1,audio_alt2,audio_alt3
M2_list3BaseA-b,list3BaseA-b,3,11,PNC_14_P,PNC,1,Ashley,w1_face.png,Northern,watch the National Parks documentary,in the movie the park ranger rescued a bird from nearly flying in to the window.,Did the bird fly in to the window?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,12,Without_21_N,Without,1,Ashley,w1_face.png,Northern,back to grocery shopping,seems like Laura went out shopping without her scarf on all yesterday morning.,Was Laura wearing her scarf when she went shopping yesterday?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,13,PNC_2_C,PNC,1,Ashley,w1_face.png,Northern,awww,last night a stranger rescued a dog from actually falling down a deep well.,Did the dog fall down a deep well?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,14,GlobalAmb11,GlobalAmb,1,Ashley,w1_face.png,Northern,guess that's that,so maybe the son of the fireman who criticized himself far too often was painting the bedroom.,Was the fireman self-critical?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,15,Colloq27,Colloq,1,Ashley,w1_face.png,Northern,I'm dead,we were in line for the new marvel movie for TWELVE HOURS,Does Ashley seem like a patient person?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,16,SC-DObias-pp1,SC-DObias-pp,1,Ashley,w1_face.png,Northern,about the mistakes,at the mall the other day the sales clerks acknowledged the errors should have been detected earlier.,Did the errors get noticed right away?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,17,ORC-lexicalverb-ps1,ORC-lexicalverb-ps,1,Ashley,w1_face.png,Northern,ugh cvs,did you hear the assistant the pharmacists guided placed the order for the drug.,Was there more than one pharmacist?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,18,SVA_13_SPP,SVA,1,Ashley,w1_face.png,Northern,back to the debate,the news said that the debate over the drugs really were on today's schedule.,Was there more than one debate on today's schedule?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,19,PNC_22_C,PNC,1,Ashley,w1_face.png,Northern,so some championship drama,I heard that the coach restrained a boxer from surely starting a fight last night.,Did the boxer start a fight last night?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,20,Without_15_N,Without,1,Ashley,w1_face.png,Northern,so last week,she saw that Jane went to the event without her lipstick on last week.,Was Jane wearing her lipstick when she went out recently?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,3,21,SVA_7_SSP,SVA,1,Ashley,w1_face.png,Northern,uh oh,we were told that the letter from the detective really were in the mailbox.,Was there more than one letter in the mailbox?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,0,NA,NA,1,Shelby,w4_face.png,NA,NA,NA,NA,NA,Shelby_Southern2_NoCollege_EPCAgreement.wav,audio,Where is Shelby from?,Rural part of eastern Tennessee,Small town on the Florida panhandle,Central Indiana,"Suburb of Boston, Massachusetts"
M2_list3BaseA-b,list3BaseA-b,4,1,Colloq48,Colloq,1,Shelby,w4_face.png,Southern,so for the house party,is it alright if my friend comes to the thing tn??,Does Shelby intend to go to a party tonight?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,2,Without_8_N,Without,1,Shelby,w4_face.png,Southern,haha,don't tell me Clara danced in the rain without her jacket on last night.,Was Clara wearing her jacket when she danced last night?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,3,SVA_23_SPP,SVA,1,Shelby,w4_face.png,Southern,back to Niagra Falls,she said the van for the tourists finally were left parked a mile away.,Was there more than one van a mile away?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,4,Colloq22,Colloq,1,Shelby,w4_face.png,Southern,so it's family weekend,after the game my brother will be coming over btw,Is Shelby going to spend some time with her brother soon?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,5,SVA_46_SSS,SVA,1,Shelby,w4_face.png,Southern,well that's a choice,I can't believe that the tent for the hiker really was put up over there.,Was there more than one tent put over there?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,6,PNC_6_P,PNC,1,Shelby,w4_face.png,Southern,so the other day,did you know that a passerby rescued a kid from almost running into some bad traffic.,Did the kid run into some bad traffic?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,7,SVA_32_SPS,SVA,1,Shelby,w4_face.png,Southern,still getting stuff for class,but he said that the easel for the artists actually was in the new studio.,Was there more than one easel in the studio?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,8,ORC-lexicalverb-pp1,ORC-lexicalverb-pp,1,Shelby,w4_face.png,Southern,so the big fine,it's too bad that the bus driver the teachers angered misplaced the book from the depository.,Did the bus driver find the book?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,9,Without_23_Y,Without,1,Shelby,w4_face.png,Southern,cute!,they heard that Abby was dancing without her heels off at the fancy dinner.,Was Abby wearing her heels when she danced at dinner?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,10,PNC_16_C,PNC,1,Shelby,w4_face.png,Southern,some cooking show updates:,the other day the cook kept the soup from actually boiling over on the stove.,Did the soup boil over on the stove?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,11,Colloq5,Colloq,1,Shelby,w4_face.png,Southern,ugh,you actually only had one thing to remember for this party.,Did Shelby's friend forget to bring something to the party?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,12,SC-DObias-ps2,SC-DObias-ps,1,Shelby,w4_face.png,Southern,I think it was an NPR story,"I heard it on the radio, the concerned priests asserted the belief would be hard to justify.",Did more than one priest seem concerned?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,13,Colloq38,Colloq,1,Shelby,w4_face.png,Southern,so relieved,my shift was canceled today so I got to sleep in!,Was work cancelled today?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,14,SVA_41_SSP,SVA,1,Shelby,w4_face.png,Southern,about the ponies,he told me the horse by the barn probably were off eating hay.,Was there more than one horse off eating hay?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,15,PNC_5_P,PNC,1,Shelby,w4_face.png,Southern,nice,last week a nurse saved a patient from nearly falling out of her bed.,Did the patient fall out of her bed?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,16,SVA_22_SPS,SVA,1,Shelby,w4_face.png,Southern,so for office hours,she heard that the teacher of the girls literally was in her office.,Was there more than one teacher in the office?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,17,Colloq32,Colloq,1,Shelby,w4_face.png,Southern,UGH,not me just now planning the birthday party. it's in 2 days LOL,Does Shelby sometimes procrastinate?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,18,Colloq15,Colloq,1,Shelby,w4_face.png,Southern,omg,let's get pocky when we leaveeeee,Is Shelby planning to buy something?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,19,Without_24_N,Without,1,Shelby,w4_face.png,Southern,hmm,but actually Mark went to graduation without his vest on last year.,Was Mark wearing his vest when he went to graduation?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,20,GlobalAmb3,GlobalAmb,1,Shelby,w4_face.png,Southern,so sad,so actually the nephew of the fisherman who drowned himself in the ocean didn't know about the tricky current.,Did the nephew drown?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,4,21,SVA_12_SSP,SVA,1,Shelby,w4_face.png,Southern,worst professor ever,I can't believe that the complaint from the student really were in the trash.,Was there more than one complaint in the trash?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,0,NA,NA,2,Madison,w2_face.png,NA,NA,NA,NA,NA,Madison_Northern2_NoCollege_EPCAgreement.wav,audio,Where is Madison from?,"Suburbs of Columbus, Ohio",Coast of Maine,Rural part of Nebraska,"Chicago, Illinois"
M2_list3BaseA-b,list3BaseA-b,5,1,PNC_1_C,PNC,2,Madison,w2_face.png,Northern,oh wow,last week a lifeguard saved a child from surely drowning at the local pool.,Did the child drown at the local pool?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,2,SC-DObias-pp2,SC-DObias-pp,2,Madison,w2_face.png,Northern,back to the gallery interview,"it's too bad, the art critics wrote the interviews had been a complete disaster.",Did more than one interview go poorly?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,3,ORC-lexicalverb-pp2,ORC-lexicalverb-pp,2,Madison,w2_face.png,Northern,anyways,so the students the representatives addressed wore jeans to the reception.,Did the dress code seem formal?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,4,SVA_8_SSS,SVA,2,Madison,w2_face.png,Northern,"so, pest control",I found out that the trap for the rat really was in the basement.,Was there more than one trap in the basement?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,5,Without_17_Y,Without,2,Madison,w2_face.png,Northern,so the lake,I know that Daniel walked along the lake without his sneakers off very recently.,Was Daniel wearing his sneakers when he visited the lake?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,6,Colloq7,Colloq,2,Madison,w2_face.png,Northern,alright,but we should def go to the pickup bball game since it starts at 4!!,Does Madison want to play basketball tonight?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,7,Without_22_N,Without,2,Madison,w2_face.png,Northern,oh ben,did you see that Ben went to work without his belt on early yesterday morning.,Was Ben wearing his belt when he went to work?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,8,SVA_25_SPP,SVA,2,Madison,w2_face.png,Northern,so yeah at the zoo,I saw that the banana for the monkeys finally were in the dish.,Was there more than one banana in the dish?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,9,SVA_6_SPS,SVA,2,Madison,w2_face.png,Northern,so the missing paperwork,last I heard the memo from the accountants probably was sent on Thursday.,Was there more than one memo sent on Thursday?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,10,Colloq11,Colloq,2,Madison,w2_face.png,Northern,thinking about plans,what does friday look liek for you?,Does Madison have Friday night free?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,11,Colloq34,Colloq,2,Madison,w2_face.png,Northern,oops,i may or may not have slept through my alarm this morning,Was Madison asleep too late this morning?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,12,PNC_12_C,PNC,2,Madison,w2_face.png,Northern,speaking of starbucks,I laughed when the professor prevented the coffee from actually spilling on the new table.,Did the coffee spill on the new table?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,13,Colloq28,Colloq,2,Madison,w2_face.png,Northern,so busy now,oh how i miss the days of reading for fun,Does Madison miss reading novels?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,14,Colloq20,Colloq,2,Madison,w2_face.png,Northern,oops,lowkey i really have to call my mom back so she doesn't think i'm actually dead,Does Madison sometimes forget to return phone calls?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,15,SVA_18_SPS,SVA,2,Madison,w2_face.png,Northern,fun fact of the day,did you know that the inventor of the motorcycles actually was in the news today.,Was there more than one inventor in the news?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,16,SVA_1_SSP,SVA,2,Madison,w2_face.png,Northern,about the old vase,looks like the vase for the flower probably were long forgotten in the basement.,Was there more than one vase in the basement?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,17,Colloq46,Colloq,2,Madison,w2_face.png,Northern,I feel so much better,my roommate is the literal best for bringing my sweatshirt to me.,Is Madison's roommate considerate?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,18,SVA_11_SSP,SVA,2,Madison,w2_face.png,Northern,back to the neon,he noticed the sign on the taxi actually were lit up brightly.,Was there more than one sign lit up brightly?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,19,GlobalAmb10,GlobalAmb,2,Madison,w2_face.png,Northern,she's gotta get a hobby,did you hear the daughter of the saleswoman who talked to herself all the time walked in to the room.,Was it the saleswoman who talked to herself?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,20,Without_13_N,Without,2,Madison,w2_face.png,Northern,back to going out,I think Jenny entered the bar without her rings on early last night.,Was Jenny wearing her rings when she entered the bar?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,5,21,PNC_8_P,PNC,2,Madison,w2_face.png,Northern,oh man,it's crazy that a firefighter kept a bomb from almost exploding in the building's basement.,Did the bomb explode in the building's basement?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,0,NA,NA,2,Hayley,w3_face.png,NA,NA,NA,NA,NA,Hayley_Southern1_NoCollege_EPCAgreement.wav,audio,Where is Hayley from?,Mountains of southwest Virginia,New York City,Suburbs of St. Louis,Farm community in central Kansas
M2_list3BaseA-b,list3BaseA-b,6,1,Without_7_N,Without,2,Hayley,w3_face.png,Southern,anyways bedtime,his girlfriend remembered that Jim went to bed without his socks on last night.,Was Jim wearing his socks when he went to bed?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,2,SVA_15_SPS,SVA,2,Hayley,w3_face.png,Southern,about the baby shower,she said the present for the babies probably was in the closet.,Was there more than one present in the closet?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,3,Colloq21,Colloq,2,Hayley,w3_face.png,Southern,ughhh,idk why my mom is calling me so much. i'm fine!!,Did Hayley receive many calls from her mother?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,4,SVA_33_SSP,SVA,2,Hayley,w3_face.png,Southern,not just stamps,he noticed that the envelope for the letter finally were in the drawer.,Was there more than one envelope in the drawer?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,5,SVA_44_SSS,SVA,2,Hayley,w3_face.png,Southern,"anyways, gardenening",of course the pot for the plant probably was on the porch.,Was there more than one pot on the porch?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,6,Colloq31,Colloq,2,Hayley,w3_face.png,Southern,so mad,I gotta work late tonight.,Is Hayley working late tonight?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,7,SVA_2_SPP,SVA,2,Hayley,w3_face.png,Southern,beach detour again,ugh so the highway to the islands really were still under repair.,Was there more than one highway still under repair?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,8,SVA_29_SSS,SVA,2,Hayley,w3_face.png,Southern,this a safety problem?,so it seems like the bridge over the river literally was left swinging wildly.,Was there more than one bridge left swinging wildly?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,9,Without_20_N,Without,2,Hayley,w3_face.png,Southern,yep,we all know Claudia walked to class without her headphones on this afternoon.,Was Claudia wearing her headphones when she walked to class?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,10,Colloq35,Colloq,2,Hayley,w3_face.png,Southern,meant to ask you,got any plans for the summer? barely thought about it yet,Is Hayley still thinking about her plans?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,11,SC-DObias-ps3,SC-DObias-ps,2,Hayley,w3_face.png,Southern,everyone's scandalized!,"it's the big local story, the newspaper editors advocated the truth needed to be made public.",Did the editors support something staying secret?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,12,PNC_24_P,PNC,2,Hayley,w3_face.png,Southern,back to the election rally,the news said the riot cops restrained the protesters from almost tearing down the big fence.,Did the protesters tear down the big fence?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,13,Colloq16,Colloq,2,Hayley,w3_face.png,Southern,mmm choices,"idk what to get, hbu?",Does Hayley have her mind made up?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,14,GlobalAmb6,GlobalAmb,2,Hayley,w3_face.png,Southern,back to the royal family tabloids,sometimes the sister of the baroness who admired herself an inordinate amount enjoyed all the attention.,Was it the sister who admired herself?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,15,ORC-copula-ps1,ORC-copula-ps,2,Hayley,w3_face.png,Southern,wow fancy,"so, actually, the golfers the caddy escorted were eager to return to the country club.",Did more than one golfer seem pressed for time?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,16,Colloq44,Colloq,2,Hayley,w3_face.png,Southern,ok rude,"there's actually no way he didn't invite me to the party, right??",Is Hayley mad at her friend?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,17,Colloq37,Colloq,2,Hayley,w3_face.png,Southern,saw the most adorable puppy today,the cutie had floppy ears and the happiest little wag in his tail omg,Was Hayley excited about something?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,18,PNC_21_P,PNC,2,Hayley,w3_face.png,Southern,about the hospital patient,last year the nurses restrained a man from nearly leaving the hospital right away.,Did the man leave the hospital right away?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,19,Without_2_Y,Without,2,Hayley,w3_face.png,Southern,so this morning,I think Alex left the dorm without his coat off early this morning.,Was Alex wearing his coat when he left this morning?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,20,PNC_10_C,PNC,2,Hayley,w3_face.png,Southern,I LOVE MY MOM,I couldn't believe my mom saved a woman from actually fainting on the steep escalator.,Did the woman faint on the steep escalator?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,6,21,SVA_20_SSP,SVA,2,Hayley,w3_face.png,Southern,about the downtown offices,I think that the office of the employee actually were past main street.,Was there more than one office past main street?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,0,NA,NA,2,Shelby,w4_face.png,NA,NA,NA,NA,NA,Shelby_Southern2_NoCollege_EPCAgreement.wav,audio,Where is Shelby from?,Rural part of eastern Tennessee,Small town on the Florida panhandle,Central Indiana,"Suburb of Boston, Massachusetts"
M2_list3BaseA-b,list3BaseA-b,7,1,Colloq18,Colloq,2,Shelby,w4_face.png,Southern,yess Jane's cooking,ugh my roomates pasta is literally the best omg,Does Shelby like her roommate's cooking?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,2,GlobalAmb2,GlobalAmb,2,Shelby,w4_face.png,Southern,you gotta hear this,in this story the butler of the actor who did not like himself very much caught the armed robber.,Was it the butler who didn't like himself?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,3,SVA_4_SSS,SVA,2,Shelby,w4_face.png,Southern,clearly a party,it's obvious because the door to the room finally was all nicely decorated.,Was there more than one door with nice decorations?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,4,SVA_3_SSS,SVA,2,Shelby,w4_face.png,Southern,talk about dedication,Tom said the author of the novel actually was in the haunted cabin.,Was there more than one author in the cabin?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,5,ORC-lexicalverb-ps2,ORC-lexicalverb-ps,2,Shelby,w4_face.png,Southern,a lot going on with that field trip,but the visitor the hosts engaged described the route to the attractions.,Was there more than one attraction?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,6,SVA_14_SPP,SVA,2,Shelby,w4_face.png,Southern,about the film fest,he said that the director of the films actually were on the stage.,Was there more than one director on the stage?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,7,GlobalAmb12,GlobalAmb,2,Shelby,w4_face.png,Southern,our neighbors are so loud,and the aunt of the nun who lost herself in thought was disturbed by the noise.,Was the nun lost in thought?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,8,Without_1_N,Without,2,Shelby,w4_face.png,Southern,back to running,it's true that Chris ran the trail without his shirt on the other day.,Was Chris wearing his shirt when he went out running?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,9,Colloq25,Colloq,2,Shelby,w4_face.png,Southern,you see that new show on Netflix?,it's about a girl who has super powers.,Does Shelby like shows about superheroes?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,10,PNC_7_P,PNC,2,Shelby,w4_face.png,Southern,guess what,I saw that a cop prevented a stroller from nearly tipping into the bushes.,Did the stroller tip in to the bushes?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,11,Colloq12,Colloq,2,Shelby,w4_face.png,Southern,im feeling a movie night,you down to watch netflix tn?,Does Shelby use Netflix?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,12,PNC_23_C,PNC,2,Shelby,w4_face.png,Southern,got the local news,she told me that the cashier restrained a pickpocket from actually taking the cash and running away.,Did the pickpocket take the cash and run?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,13,Colloq36,Colloq,2,Shelby,w4_face.png,Southern,good news,omg. the deadline was moved to next week. THANK GOD,Does Shelby seem relieved?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,14,SVA_17_SPS,SVA,2,Shelby,w4_face.png,Southern,about the hermit,haven't you heard that the house on the hills totally was from that movie.,Was there more than one house from the movie?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,15,Colloq4,Colloq,2,Shelby,w4_face.png,Southern,just waiting,i cannot stand this bus. it is never on time and is so crowded omg,Does Shelby dislike taking the bus?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M2_list3BaseA-b,list3BaseA-b,7,16,SVA_37_SPP,SVA,2,Shelby,w4_face.png,Southern,love that cooking show,it's true that the knife for the chefs probably were in need of sharpening.,Was there more than one knife that needed sharpening?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
